release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
2000,0.64,0.458,1.0,-8.265,1.0,0.0293,0.353,0.0,0.13,0.78,104.217,3.0,160300.0
1998,0.529,0.458,3.0,-10.108,0.0,0.0299,0.507,1.98e-06,0.237,0.718,69.334,4.0,193667.0
1968,0.433,0.487,7.0,-13.079,1.0,0.0303,0.173,0.000108,0.66,0.705,133.314,4.0,178800.0
1958,0.575,0.573,1.0,-6.482,1.0,0.0724,0.697,0.0,0.244,0.803,115.224,4.0,184213.0
1968,0.632,0.664,3.0,-15.843,1.0,0.0306,0.247,0.0151,0.081,0.807,128.208,4.0,175187.0
1962,0.384,0.301,4.0,-11.166,1.0,0.0282,0.797,0.0,0.108,0.348,93.611,4.0,160440.0
1968,0.53,0.517,0.0,-8.258,0.0,0.0293,0.439,0.0,0.138,0.647,122.779,4.0,165173.0
1968,0.654,0.539,0.0,-7.825,1.0,0.0274,0.748,0.0,0.168,0.849,88.978,4.0,165920.0
1968,0.715,0.587,11.0,-13.955,1.0,0.0495,0.118,2.5e-05,0.0707,0.943,109.743,4.0,158013.0
2003,0.514,0.555,10.0,-7.555,1.0,0.0276,0.397,0.000104,0.298,0.657,145.112,4.0,184560.0
2008,0.361,0.543,3.0,-6.934,1.0,0.064,0.705,4.45e-06,0.638,0.51,76.894,3.0,264587.0
1969,0.455,0.183,4.0,-13.012,1.0,0.0276,0.324,6.29e-06,0.137,0.368,70.9,4.0,168867.0
2019,0.656,0.487,0.0,-10.163,1.0,0.0309,0.406,0.000452,0.208,0.962,128.105,4.0,135253.0
2006,0.681,0.713,11.0,-8.147,1.0,0.0427,0.439,0.0,0.0529,0.873,115.938,4.0,123827.0
1968,0.661,0.554,7.0,-12.241,0.0,0.0291,0.36,0.782,0.261,0.906,106.894,4.0,157773.0
2021,0.595,0.885,3.0,-7.688,1.0,0.0518,0.0744,0.534,0.0844,0.643,137.243,4.0,222933.0
2008,0.647,0.571,7.0,-6.003,0.0,0.0278,0.0501,0.887,0.0896,0.922,135.785,4.0,146067.0
2016,0.406,0.324,7.0,-12.429,1.0,0.0276,0.142,0.0359,0.22,0.314,100.957,4.0,211627.0
1968,0.715,0.515,0.0,-8.537,1.0,0.0443,0.0972,0.002,0.123,0.97,119.354,4.0,168000.0
1968,0.329,0.559,7.0,-11.346,1.0,0.0394,0.242,0.0,0.15,0.587,169.296,3.0,155093.0
1968,0.695,0.652,7.0,-9.051,1.0,0.0316,0.074,6.89e-05,0.0787,0.962,131.857,4.0,163547.0
2008,0.833,0.694,1.0,-5.832,1.0,0.302,0.135,0.0,0.0586,0.884,151.915,4.0,128520.0
2018,0.666,0.55,10.0,-8.672,1.0,0.0612,0.573,1.84e-06,0.122,0.961,95.552,4.0,141000.0
1989,0.54,0.457,0.0,-11.879,1.0,0.0497,0.585,0.0,0.107,0.815,141.02,4.0,161427.0
1968,0.514,0.479,8.0,-13.355,1.0,0.0348,0.186,1.74e-06,0.0862,0.652,110.059,3.0,177653.0
2014,0.74,0.506,6.0,-8.521,1.0,0.0496,0.609,0.864,0.0878,0.794,99.825,4.0,134720.0
1992,0.226,0.312,5.0,-13.066,1.0,0.0312,0.78,0.858,0.533,0.119,96.15,3.0,183027.0
1969,0.615,0.619,11.0,-8.13,0.0,0.0364,0.574,1.87e-05,0.222,0.823,131.717,4.0,146667.0
1969,0.5,0.585,7.0,-9.213,1.0,0.037,0.468,0.000166,0.142,0.709,135.051,4.0,171680.0
1968,0.444,0.451,6.0,-11.421,0.0,0.031,0.0228,0.396,0.141,0.711,121.849,4.0,197653.0
1968,0.427,0.0801,2.0,-27.119,1.0,0.0372,0.748,0.51,0.125,0.78,168.418,3.0,328147.0
2007,0.496,0.716,6.0,-3.399,1.0,0.0297,0.322,1.78e-05,0.819,0.436,82.784,3.0,197707.0
2021,0.542,0.737,9.0,-6.825,1.0,0.0386,0.0717,0.000924,0.0511,0.853,127.68,4.0,139535.0
1968,0.653,0.498,5.0,-13.344,0.0,0.0698,0.528,3.66e-06,0.203,0.764,113.856,4.0,169104.0
1968,0.754,0.876,7.0,-10.886,1.0,0.0518,0.134,0.0403,0.483,0.665,125.292,4.0,166107.0
1968,0.612,0.736,1.0,-8.967,0.0,0.0412,0.0643,4.66e-06,0.0713,0.742,96.81,4.0,143133.0
2004,0.491,0.212,8.0,-10.478,1.0,0.0281,0.506,0.00134,0.0563,0.302,81.582,4.0,192520.0
1968,0.635,0.167,1.0,-12.998,1.0,0.0403,0.858,0.000999,0.213,0.246,83.767,4.0,239733.0
1968,0.637,0.432,2.0,-13.219,1.0,0.033,0.0267,0.0185,0.0756,0.856,116.421,4.0,190707.0
1968,0.565,0.673,7.0,-12.46,1.0,0.0356,0.489,0.00677,0.236,0.895,89.028,4.0,187600.0
2021,0.691,0.482,10.0,-11.643,1.0,0.0931,0.252,0.0,0.0735,0.788,122.232,4.0,156347.0
1968,0.557,0.433,9.0,-14.577,1.0,0.0393,0.275,0.00715,0.234,0.392,128.466,4.0,138960.0
1966,0.644,0.449,0.0,-14.863,1.0,0.0326,0.79,4.44e-05,0.0686,0.669,114.929,4.0,166067.0
1968,0.558,0.459,3.0,-9.562,1.0,0.0383,0.547,0.0,0.049,0.566,83.255,4.0,156572.0
2021,0.388,0.428,0.0,-11.281,1.0,0.0364,0.656,0.0,0.103,0.508,116.516,4.0,180373.0
2007,0.636,0.851,0.0,-4.657,1.0,0.177,0.193,0.0,0.238,0.551,115.9,4.0,154720.0
1968,0.621,0.524,0.0,-15.269,1.0,0.0803,0.0652,0.00199,0.893,0.889,110.586,4.0,162653.0
2018,0.639,0.834,0.0,-4.269,1.0,0.0274,0.0347,0.6,0.199,0.522,97.999,4.0,266560.0
1968,0.389,0.564,7.0,-4.596,1.0,0.0281,0.353,0.0,0.793,0.632,102.738,3.0,190480.0
1968,0.6,0.553,0.0,-6.946,1.0,0.0282,0.747,1.12e-06,0.173,0.792,83.625,4.0,179147.0
1972,0.702,0.874,0.0,-8.073,1.0,0.0382,0.396,0.0572,0.114,0.901,127.074,4.0,197400.0
2020,0.754,0.699,8.0,-7.581,0.0,0.0358,0.0195,0.000101,0.0668,0.911,118.027,4.0,246229.0
1968,0.782,0.658,9.0,-11.778,1.0,0.0426,0.265,0.0,0.118,0.892,116.608,4.0,146053.0
2011,0.746,0.648,5.0,-11.273,1.0,0.459,0.616,0.0,0.623,0.808,98.359,4.0,159987.0
1968,0.246,0.343,10.0,-15.643,1.0,0.0303,0.796,0.483,0.143,0.374,170.276,3.0,450107.0
2001,0.7,0.718,0.0,-6.967,1.0,0.0296,0.592,0.0022,0.0999,0.967,131.48,4.0,140427.0
2018,0.612,0.136,7.0,-12.687,1.0,0.117,0.572,0.0,0.234,0.535,101.785,4.0,186440.0
2011,0.364,0.383,1.0,-10.709,1.0,0.0327,0.534,4.33e-05,0.179,0.486,138.697,4.0,215067.0
1968,0.661,0.651,0.0,-8.322,1.0,0.0377,0.201,0.0,0.231,0.676,97.351,4.0,169133.0
1968,0.509,0.445,4.0,-12.315,1.0,0.0491,0.937,0.116,0.303,0.75,145.548,4.0,110973.0
1999,0.685,0.456,4.0,-10.853,1.0,0.0331,0.649,0.0,0.129,0.551,121.988,4.0,160800.0
1968,0.592,0.834,2.0,-11.565,1.0,0.0334,0.322,0.0,0.364,0.809,130.967,4.0,174133.0
2001,0.697,0.45,1.0,-9.793,0.0,0.0347,0.55,3.78e-06,0.147,0.753,113.722,4.0,169387.0
1968,0.603,0.409,0.0,-13.365,1.0,0.0457,0.547,0.0,0.319,0.687,101.69,4.0,167507.0
2016,0.538,0.459,2.0,-8.992,1.0,0.0268,0.535,0.000868,0.149,0.485,101.384,4.0,172853.0
1968,0.534,0.615,8.0,-10.336,1.0,0.0485,0.631,1.84e-06,0.512,0.801,117.09,4.0,158173.0
1995,0.519,0.498,10.0,-12.783,1.0,0.0482,0.834,0.0,0.0911,0.608,134.816,4.0,126707.0
1966,0.628,0.383,9.0,-9.216,1.0,0.0296,0.826,0.0,0.151,0.564,99.789,4.0,175440.0
1968,0.569,0.349,2.0,-11.128,1.0,0.0364,0.862,0.0,0.182,0.497,79.182,4.0,163653.0
2014,0.858,0.396,10.0,-9.424,1.0,0.0865,0.648,0.908,0.0856,0.922,101.074,4.0,129973.0
1968,0.514,0.642,0.0,-8.609,1.0,0.0368,0.47,0.707,0.0853,0.66,125.32,4.0,131640.0
2014,0.523,0.492,10.0,-9.439,1.0,0.0286,0.198,0.0,0.942,0.943,84.45,4.0,188560.0
1968,0.438,0.749,11.0,-10.815,0.0,0.0852,0.038,0.829,0.0762,0.567,126.825,4.0,205600.0
1968,0.687,0.63,6.0,-10.817,1.0,0.0389,0.251,0.0,0.221,0.926,110.051,4.0,139733.0
1968,0.606,0.457,6.0,-14.035,0.0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,4.0,244027.0
1997,0.668,0.835,0.0,-0.507,0.0,0.0341,0.0941,1.17e-06,0.116,0.821,125.228,4.0,145293.0
1968,0.586,0.301,7.0,-15.309,1.0,0.0261,0.649,0.0,0.0906,0.544,96.906,4.0,165587.0
1968,0.609,0.614,10.0,-7.964,1.0,0.0405,0.337,0.0,0.11,0.935,106.02,4.0,152000.0
2019,0.681,0.615,5.0,-8.494,1.0,0.0283,0.163,0.0,0.0772,0.943,112.599,4.0,170040.0
1968,0.611,0.478,2.0,-13.599,1.0,0.0278,0.215,0.0,0.146,0.835,104.453,4.0,138560.0
1968,0.646,0.68,5.0,-12.684,1.0,0.101,0.696,0.0,0.148,0.842,169.083,4.0,131093.0
1968,0.512,0.303,3.0,-13.547,1.0,0.0374,0.57,0.0,0.0803,0.629,102.908,4.0,149627.0
1997,0.488,0.597,8.0,-6.025,1.0,0.0382,0.297,0.0,0.101,0.711,188.659,4.0,178333.0
2006,0.64,0.496,3.0,-11.671,0.0,0.0607,0.766,0.0,0.0817,0.667,122.462,4.0,155800.0
1968,0.743,0.736,11.0,-8.988,1.0,0.0483,0.177,1.58e-05,0.0734,0.71,114.5,4.0,179293.0
1968,0.527,0.149,0.0,-14.854,1.0,0.0332,0.933,0.273,0.11,0.153,97.453,3.0,165680.0
1968,0.426,0.379,0.0,-11.026,1.0,0.0317,0.573,0.0,0.343,0.683,102.062,4.0,157720.0
2008,0.782,0.666,8.0,-8.09,1.0,0.0504,0.538,0.00018,0.215,0.945,104.01,4.0,169267.0
1968,0.588,0.165,4.0,-20.076,1.0,0.0498,0.97,0.000117,0.206,0.605,135.958,4.0,110840.0
1995,0.539,0.544,0.0,-13.569,1.0,0.0397,0.545,0.634,0.506,0.534,116.524,4.0,165400.0
1969,0.704,0.695,1.0,-8.286,1.0,0.0452,0.648,0.0,0.134,0.958,121.886,4.0,130040.0
1968,0.428,0.338,0.0,-12.536,1.0,0.0307,0.663,0.0,0.208,0.161,86.99,4.0,192427.0
2014,0.587,0.621,7.0,-9.213,1.0,0.0919,0.591,0.0,0.341,0.657,138.449,4.0,153347.0
1991,0.547,0.465,10.0,-14.812,0.0,0.031,0.0476,0.0,0.179,0.396,129.353,4.0,144293.0
1968,0.628,0.673,11.0,-8.381,0.0,0.0523,0.716,0.00207,0.084,0.667,121.941,4.0,179373.0
2013,0.156,0.282,10.0,-13.889,1.0,0.0309,0.931,0.0807,0.128,0.386,171.606,4.0,183613.0
1968,0.367,0.204,0.0,-16.898,1.0,0.0352,0.802,2.43e-06,0.144,0.645,96.61,4.0,183933.0
1968,0.708,0.441,11.0,-12.931,1.0,0.196,0.242,0.000147,0.0899,0.724,125.191,4.0,196000.0
1968,0.655,0.421,0.0,-13.056,1.0,0.0768,0.21,0.0,0.0759,0.701,101.636,4.0,214067.0
1968,0.606,0.52,8.0,-11.312,1.0,0.036,0.0356,0.000628,0.354,0.765,93.449,4.0,138533.0
1990,0.503,0.484,5.0,-12.833,0.0,0.0311,0.399,0.0,0.345,0.8,122.203,4.0,151800.0
1968,0.546,0.446,2.0,-12.337,1.0,0.0271,0.573,3.02e-06,0.18,0.763,134.052,4.0,165587.0
1968,0.404,0.533,0.0,-8.424,1.0,0.0307,0.314,2.48e-05,0.569,0.568,157.803,4.0,169400.0
2008,0.877,0.561,5.0,-6.699,1.0,0.318,0.184,2.67e-06,0.0986,0.62,108.531,4.0,201707.0
1968,0.601,0.913,1.0,-4.671,0.0,0.134,0.00659,0.0132,0.0713,0.91,115.351,4.0,141427.0
1968,0.791,0.379,11.0,-11.407,1.0,0.0852,0.893,0.00227,0.372,0.798,105.944,4.0,140027.0
1968,0.476,0.292,11.0,-11.328,1.0,0.0488,0.788,3.68e-06,0.627,0.313,92.484,3.0,218653.0
1969,0.304,0.417,0.0,-10.727,1.0,0.0305,0.703,2.93e-05,0.218,0.367,96.423,4.0,197560.0
1983,0.615,0.445,11.0,-8.611,1.0,0.0309,0.402,8.01e-06,0.155,0.589,121.079,4.0,171800.0
1968,0.399,0.278,7.0,-13.122,1.0,0.0291,0.674,0.000694,0.203,0.597,93.189,4.0,238733.0
1968,0.648,0.635,8.0,-14.949,1.0,0.0336,0.0338,6.3e-05,0.0372,0.856,106.969,4.0,165267.0
1989,0.73,0.511,8.0,-12.131,1.0,0.0527,0.646,3.12e-05,0.0993,0.873,80.016,4.0,177653.0
2004,0.585,0.571,0.0,-8.342,1.0,0.0271,0.197,0.0,0.245,0.666,126.836,4.0,168800.0
1968,0.65,0.413,2.0,-9.989,1.0,0.0358,0.628,0.000163,0.52,0.638,106.098,4.0,139547.0
1995,0.795,0.246,1.0,-15.502,1.0,0.0305,0.688,0.000186,0.141,0.425,109.801,4.0,157800.0
2013,0.281,0.319,3.0,-14.464,1.0,0.0322,0.871,0.0307,0.124,0.189,155.08,4.0,181747.0
2001,0.625,0.783,10.0,-6.028,0.0,0.245,0.324,0.0176,0.277,0.843,99.125,4.0,148773.0
1968,0.718,0.533,1.0,-9.395,1.0,0.0319,0.24,0.0,0.14,0.736,102.34,4.0,177813.0
1968,0.528,0.482,9.0,-10.939,0.0,0.027,0.614,0.0,0.549,0.788,95.82,1.0,204160.0
1968,0.278,0.432,4.0,-9.181,1.0,0.0402,0.797,0.0,0.732,0.838,208.007,4.0,159080.0
2009,0.406,0.654,1.0,-5.356,1.0,0.0249,0.00183,1.99e-06,0.104,0.532,143.658,3.0,167093.0
1968,0.248,0.304,0.0,-12.618,1.0,0.0303,0.00194,0.000192,0.113,0.151,76.305,4.0,175240.0
1968,0.503,0.498,9.0,-6.827,1.0,0.0248,0.827,0.00454,0.249,0.639,74.237,4.0,166160.0
1998,0.675,0.548,7.0,-9.995,1.0,0.033,0.659,0.0,0.137,0.785,113.628,4.0,172387.0
1968,0.295,0.137,1.0,-17.684,1.0,0.0317,0.621,0.837,0.084,0.287,88.108,4.0,161200.0
2015,0.509,0.619,4.0,-7.031,1.0,0.0286,0.141,0.0,0.0731,0.963,93.095,4.0,150893.0
1968,0.827,0.65,9.0,-11.995,1.0,0.0515,0.0694,0.000249,0.0994,0.978,148.932,4.0,146640.0
2009,0.746,0.255,10.0,-15.91,1.0,0.0314,0.555,0.896,0.077,0.572,106.065,4.0,141800.0
1968,0.321,0.337,2.0,-12.825,1.0,0.0427,0.698,0.00116,0.0721,0.371,155.279,3.0,185107.0
1992,0.732,0.394,9.0,-9.867,1.0,0.0304,0.252,6.19e-06,0.249,0.79,99.79,4.0,161573.0
1965,0.725,0.486,6.0,-9.154,0.0,0.0281,0.273,0.0,0.0997,0.744,78.585,4.0,188920.0
1968,0.62,0.315,5.0,-15.142,1.0,0.0343,0.599,2.96e-06,0.209,0.751,111.773,4.0,148067.0
1968,0.605,0.562,2.0,-5.783,0.0,0.03,0.513,0.0,0.716,0.709,114.138,4.0,143293.0
2014,0.437,0.491,0.0,-10.636,1.0,0.0538,0.763,0.0,0.434,0.4,136.662,3.0,189333.0
1968,0.568,0.426,2.0,-13.433,1.0,0.0303,0.72,0.000788,0.339,0.569,120.771,4.0,220667.0
1969,0.452,0.493,10.0,-8.686,0.0,0.0353,0.769,0.872,0.222,0.774,123.891,4.0,148006.0
2001,0.411,0.505,11.0,-9.282,1.0,0.0427,0.472,0.0,0.129,0.486,89.803,4.0,125133.0
1966,0.574,0.565,9.0,-7.706,1.0,0.0297,0.292,0.0,0.438,0.809,102.934,4.0,194000.0
1968,0.551,0.801,7.0,-8.372,1.0,0.0661,0.176,0.0,0.046,0.934,149.547,4.0,167509.0
1991,0.457,0.492,2.0,-8.104,1.0,0.0291,0.432,0.00106,0.0996,0.691,98.921,4.0,177667.0
1968,0.441,0.555,3.0,-8.227,1.0,0.034,0.664,0.0,0.162,0.462,119.426,4.0,191267.0
1973,0.705,0.311,5.0,-12.344,1.0,0.0488,0.738,0.0,0.322,0.785,117.26,4.0,202693.0
1968,0.666,0.465,2.0,-11.785,1.0,0.0307,0.344,4.82e-06,0.497,0.771,132.808,4.0,152400.0
1968,0.64,0.691,2.0,-9.769,1.0,0.0397,0.871,0.0,0.257,0.967,142.74,4.0,147200.0
1995,0.53,0.297,7.0,-16.572,1.0,0.0299,0.743,7.19e-06,0.156,0.729,90.301,4.0,158253.0
1971,0.547,0.342,7.0,-19.22,1.0,0.0431,0.109,0.00358,0.408,0.626,130.846,4.0,155000.0
1968,0.265,0.435,1.0,-13.016,1.0,0.0454,0.861,2.55e-06,0.156,0.238,108.989,3.0,195173.0
1967,0.667,0.678,5.0,-8.18,1.0,0.0264,0.168,9.39e-05,0.118,0.921,110.446,4.0,175533.0
1968,0.7,0.903,7.0,-11.68,1.0,0.12,0.71,2.61e-06,0.23,0.853,150.224,4.0,143133.0
1968,0.58,0.732,8.0,-9.795,1.0,0.042,0.112,0.0,0.12,0.663,124.906,4.0,217600.0
2000,0.65,0.777,2.0,-4.984,1.0,0.0294,0.141,0.343,0.215,0.574,109.608,4.0,136827.0
2006,0.598,0.446,2.0,-11.247,1.0,0.0317,0.414,0.0,0.159,0.394,104.212,4.0,175720.0
1968,0.372,0.636,9.0,-14.092,0.0,0.0393,0.266,0.0,0.104,0.743,84.737,4.0,205640.0
1997,0.665,0.844,5.0,-6.633,0.0,0.0675,0.0194,0.000162,0.0708,0.773,117.976,4.0,213560.0
1968,0.544,0.362,2.0,-9.885,1.0,0.0276,0.31,6.2e-05,0.11,0.642,125.737,3.0,153027.0
1995,0.728,0.511,1.0,-15.232,1.0,0.0451,0.353,0.0,0.0836,0.961,130.946,4.0,162067.0
2021,0.159,0.135,5.0,-12.086,0.0,0.0404,0.837,0.772,0.093,0.0428,131.631,1.0,296000.0
1997,0.538,0.652,2.0,-11.759,1.0,0.121,0.232,0.0,0.117,0.662,107.718,4.0,137773.0
1968,0.739,0.631,7.0,-8.601,1.0,0.0502,0.117,0.268,0.0597,0.901,109.096,4.0,126720.0
2005,0.572,0.447,0.0,-14.607,1.0,0.0461,0.782,0.0,0.0668,0.537,119.54,4.0,138533.0
1991,0.578,0.434,11.0,-10.512,0.0,0.0277,0.66,9.39e-06,0.573,0.712,97.644,4.0,156587.0
2007,0.555,0.362,2.0,-8.042,1.0,0.0344,0.531,0.0,0.109,0.399,142.33,4.0,172627.0
1968,0.458,0.472,7.0,-11.87,0.0,0.0455,0.667,7.29e-05,0.203,0.597,138.652,4.0,227040.0
2007,0.387,0.315,3.0,-9.477,1.0,0.0301,0.798,0.000381,0.086,0.232,135.388,3.0,254400.0
1968,0.657,0.562,5.0,-11.226,1.0,0.0609,0.63,6.85e-06,0.0748,0.887,145.326,4.0,233173.0
2010,0.637,0.676,10.0,-10.691,1.0,0.031,0.18,1.67e-06,0.217,0.809,125.556,4.0,175573.0
1967,0.232,0.706,4.0,-9.56,0.0,0.0797,0.436,0.0,0.161,0.786,181.257,4.0,144000.0
1968,0.768,0.343,8.0,-13.969,1.0,0.04,0.896,0.873,0.105,0.793,84.896,4.0,161200.0
1968,0.422,0.416,7.0,-14.98,1.0,0.0375,0.703,2.9e-06,0.136,0.819,121.655,4.0,154960.0
2005,0.429,0.732,1.0,-7.34,1.0,0.0302,0.749,1.51e-06,0.0831,0.779,167.383,4.0,144093.0
2006,0.292,0.375,9.0,-8.189,1.0,0.0274,0.647,0.0,0.0874,0.549,94.67,4.0,152467.0
1968,0.703,0.529,7.0,-11.112,1.0,0.1,0.0168,0.00057,0.911,0.772,128.059,4.0,179427.0
1968,0.706,0.467,7.0,-9.523,1.0,0.0852,0.713,0.0,0.253,0.735,107.053,4.0,189947.0
1968,0.708,0.67,3.0,-8.142,1.0,0.029,0.471,0.0318,0.0631,0.939,117.149,4.0,145507.0
1991,0.463,0.364,7.0,-14.813,1.0,0.0351,0.508,0.0,0.418,0.409,115.14,4.0,165893.0
1968,0.461,0.367,2.0,-13.85,1.0,0.104,0.291,0.0216,0.366,0.671,115.717,4.0,201107.0
1970,0.608,0.73,6.0,-13.118,1.0,0.0459,0.431,5.57e-05,0.139,0.895,105.303,4.0,162453.0
2014,0.539,0.731,5.0,-7.353,1.0,0.0458,0.0413,0.000191,0.0902,0.649,170.765,4.0,145195.0
1968,0.376,0.419,4.0,-12.831,1.0,0.033,0.294,5.01e-05,0.812,0.44,86.838,4.0,191843.0
2017,0.408,0.355,5.0,-11.512,0.0,0.0347,0.85,0.0,0.22,0.675,58.382,3.0,171200.0
1965,0.407,0.479,2.0,-14.781,1.0,0.0329,0.191,0.901,0.352,0.919,155.252,4.0,140413.0
1968,0.784,0.362,0.0,-10.727,1.0,0.0457,0.681,2.87e-05,0.0866,0.936,112.58,4.0,164693.0
2005,0.544,0.364,0.0,-12.558,1.0,0.0401,0.154,6.71e-05,0.108,0.294,171.673,4.0,204107.0
1968,0.7,0.372,8.0,-15.738,0.0,0.0342,0.261,0.0,0.0541,0.962,118.196,4.0,164427.0
1968,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4.0,163756.0
1966,0.336,0.248,2.0,-15.626,1.0,0.0324,0.65,0.0,0.113,0.298,128.548,3.0,190347.0
1968,0.319,0.526,6.0,-9.78,1.0,0.0389,0.288,0.0,0.0715,0.773,200.518,4.0,193440.0
2003,0.401,0.637,8.0,-6.415,0.0,0.0703,0.234,0.0181,0.322,0.515,152.612,4.0,140520.0
1968,0.5,0.479,2.0,-11.433,1.0,0.0319,0.36,0.0,0.0589,0.387,93.343,4.0,131800.0
1964,0.225,0.167,9.0,-16.623,1.0,0.0335,0.598,3.83e-06,0.372,0.206,94.173,4.0,165827.0
1968,0.5,0.383,8.0,-9.099,1.0,0.0265,0.536,0.0,0.642,0.393,100.877,4.0,236800.0
1993,0.306,0.287,6.0,-15.426,1.0,0.0279,0.563,0.0,0.0733,0.604,101.483,4.0,125027.0
1968,0.89,0.468,5.0,-9.645,1.0,0.119,0.697,0.0,0.0414,0.892,123.677,4.0,129227.0
1995,0.77,0.373,1.0,-15.763,1.0,0.0528,0.723,6.59e-06,0.0885,0.929,127.356,4.0,176267.0
1968,0.615,0.291,2.0,-19.48,1.0,0.0317,0.258,0.000917,0.519,0.881,129.367,4.0,160160.0
1968,0.694,0.726,1.0,-6.335,0.0,0.0446,0.383,5.59e-05,0.0897,0.853,111.483,4.0,150933.0
2014,0.407,0.424,8.0,-14.543,1.0,0.0361,0.883,0.233,0.356,0.349,84.185,4.0,167653.0
1970,0.562,0.445,5.0,-15.027,1.0,0.0389,0.305,0.0,0.492,0.967,149.702,3.0,150043.0
2022,0.301,0.709,2.0,-10.568,1.0,0.205,0.661,2.17e-05,0.941,0.663,141.966,4.0,206312.0
1992,0.6,0.479,5.0,-16.036,1.0,0.0318,0.00921,0.906,0.161,0.961,125.905,4.0,145933.0
1991,0.536,0.347,2.0,-14.218,1.0,0.0267,0.712,0.811,0.225,0.367,88.497,4.0,203733.0
1968,0.534,0.658,2.0,-10.035,1.0,0.0395,0.26,0.00256,0.288,0.752,118.771,4.0,205853.0
2003,0.361,0.428,7.0,-9.146,1.0,0.031,0.64,0.0,0.19,0.451,100.657,4.0,235133.0
1968,0.8,0.632,9.0,-10.803,1.0,0.0387,0.411,0.00279,0.115,0.986,134.282,4.0,138933.0
1968,0.507,0.18,0.0,-18.607,1.0,0.0529,0.867,0.037,0.13,0.42,102.275,4.0,156960.0
2014,0.539,0.413,9.0,-6.699,1.0,0.0244,0.516,0.0,0.124,0.368,88.372,4.0,159480.0
2006,0.383,0.478,0.0,-10.247,1.0,0.0287,0.54,1.81e-05,0.123,0.341,98.463,3.0,151510.0
1967,0.191,0.257,0.0,-15.065,1.0,0.032,0.97,0.313,0.115,0.212,78.436,4.0,163413.0
2006,0.391,0.683,8.0,-8.502,1.0,0.0484,0.761,0.0,0.286,0.597,87.183,4.0,174080.0
1973,0.713,0.731,9.0,-10.253,0.0,0.0376,0.27,0.0192,0.127,0.952,98.562,4.0,138160.0
1972,0.412,0.516,0.0,-7.894,1.0,0.0282,0.388,0.00195,0.0841,0.359,92.177,3.0,179427.0
1968,0.818,0.363,10.0,-14.482,0.0,0.163,0.358,2.73e-05,0.117,0.804,117.962,4.0,174160.0
1968,0.512,0.545,4.0,-6.881,0.0,0.0326,0.409,7.24e-06,0.0536,0.862,127.512,4.0,131133.0
1967,0.395,0.556,2.0,-9.507,1.0,0.0294,0.674,0.0,0.194,0.534,104.48,4.0,180093.0
1967,0.56,0.918,2.0,-3.789,1.0,0.0606,0.0609,0.0,0.16,0.74,105.591,4.0,165027.0
1968,0.436,0.453,9.0,-9.239,1.0,0.0264,0.566,0.000222,0.309,0.375,100.872,4.0,166120.0
1968,0.651,0.449,2.0,-10.662,1.0,0.0517,0.626,0.0,0.105,0.954,146.444,4.0,159614.0
1968,0.23,0.273,5.0,-13.277,1.0,0.0352,0.871,2.21e-06,0.059,0.0868,74.919,4.0,218840.0
1967,0.58,0.551,9.0,-9.898,0.0,0.0582,0.181,0.00719,0.15,0.516,115.896,4.0,201213.0
2006,0.275,0.575,9.0,-10.132,1.0,0.0443,0.483,0.0,0.0723,0.317,125.528,4.0,198080.0
1968,0.409,0.709,9.0,-9.887,1.0,0.0466,0.559,3.87e-05,0.34,0.717,165.166,4.0,185213.0
1968,0.726,0.517,7.0,-12.548,0.0,0.0523,0.289,0.0,0.184,0.915,112.942,4.0,137093.0
1968,0.388,0.449,3.0,-12.584,1.0,0.088,0.443,0.0,0.265,0.692,179.651,4.0,162707.0
2021,0.324,0.667,7.0,-7.097,1.0,0.0306,0.0279,0.0,0.293,0.397,138.181,4.0,170644.0
1968,0.644,0.779,0.0,-6.079,1.0,0.0545,0.749,0.0583,0.42,0.774,116.64,4.0,175160.0
1968,0.471,0.717,0.0,-9.979,1.0,0.0318,0.0693,0.00556,0.196,0.832,135.253,4.0,182907.0
1970,0.484,0.491,0.0,-13.286,0.0,0.0418,0.28,0.0005,0.176,0.725,125.308,4.0,142747.0
1967,0.339,0.64,9.0,-10.312,1.0,0.0319,0.0544,2.49e-06,0.327,0.492,114.579,4.0,201800.0
2016,0.53,0.491,6.0,-13.731,0.0,0.0476,0.481,0.0,0.957,0.814,131.333,4.0,138467.0
2008,0.629,0.834,2.0,-9.716,1.0,0.063,0.0825,0.0055,0.277,0.88,126.68,4.0,161467.0
1967,0.475,0.644,7.0,-7.401,0.0,0.0289,0.256,0.0,0.739,0.523,93.624,4.0,169453.0
1967,0.605,0.789,7.0,-8.729,0.0,0.0302,0.411,0.926,0.285,0.855,91.286,4.0,152760.0
2009,0.463,0.905,9.0,-7.992,1.0,0.151,0.0322,0.00385,0.727,0.571,120.344,4.0,168587.0
1967,0.595,0.245,3.0,-14.76,1.0,0.033,0.253,1.15e-05,0.0687,0.364,78.955,4.0,166373.0
2003,0.548,0.55,0.0,-8.308,1.0,0.0253,0.134,0.000479,0.373,0.535,101.542,4.0,200120.0
