release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,peak-rank
1975,year,0.644,0.962,9,-5.557,1,0.116,0.0712,0.00126,0.133,0.792,130.24,4,241000,47,8
1976,year,0.662,0.546,2,-10.669,0,0.0285,0.7,7.60E-06,0.0712,0.878,111.798,4,209200,33,25
10/13/1975,day,0.452,0.431,3,-7.232,1,0.0289,0.559,2.24E-05,0.103,0.197,129.113,4,197987,24,29
8/28/2015,day,0.409,0.699,3,-9.972,0,0.035,0.00309,0.00249,0.0834,0.678,110.004,4,279800,7,1
,,,,,,,,,,,,,,,,72
11/1/1975,day,0.518,0.83,0,-8.104,1,0.0702,0.0338,2.04E-05,0.0815,0.76,126.98,4,352667,29,28
10/1/1976,day,0.539,0.535,1,-9.921,1,0.0493,0.504,0.000978,0.405,0.55,149.275,4,227993,18,79
1975,year,0.598,0.594,0,-12.706,1,0.0355,0.00374,0.306,0.128,0.801,123.177,4,280867,28,80
10/11/1991,day,0.555,0.406,11,-8.559,0,0.0313,0.803,0,0.315,0.73,105.821,3,169041,30,69
8/10/1975,day,0.514,0.641,10,-9.898,0,0.0424,0.054,0,0.635,0.649,134.107,4,159293,16,94
4/4/2006,day,0.44,0.655,4,-8.424,1,0.432,0.627,0,0.607,0.899,205.187,4,196347,24,36
1/1/1975,day,0.592,0.61,9,-8.777,0,0.168,0.146,3.63E-05,0.252,0.632,168.238,4,172160,39,18
1/1/1990,day,0.596,0.447,7,-17.035,1,0.0411,0.782,0.00116,0.0862,0.47,121.056,4,227600,29,32
,,,,,,,,,,,,,,,,30
1/16/1976,day,0.726,0.864,7,-8.191,1,0.0293,0.0452,0.000159,0.109,0.821,127.68,4,180800,41,9
6/1/1975,day,0.438,0.526,4,-9.913,1,0.0273,0.215,0.0154,0.122,0.543,95.218,4,243560,55,40
11/1/1975,day,0.831,0.683,0,-7.403,1,0.0285,0.678,0.00197,0.332,0.948,92.31,4,212800,58,73
1975,year,0.293,0.0979,10,-13.336,1,0.0332,0.931,0.000176,0.105,0.334,148.492,4,221280,43,42
2/6/2018,day,0.583,0.73,7,-7.585,1,0.0515,0.405,1.36E-05,0.0952,0.782,132.552,4,183293,19,54
1976,year,0.527,0.942,9,-3.801,1,0.0508,0.354,2.50E-06,0.132,0.594,127.744,4,196867,22,12
,,,,,,,,,,,,,,,,62
10/25/1975,day,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,4,217347,70,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
3/19/2021,day,0.677,0.56,2,-13.873,1,0.0398,0.207,1.64E-06,0.228,0.75,124.584,4,177467,14,72
1/1/1975,day,0.437,0.186,8,-14.494,1,0.0374,0.75,2.52E-05,0.102,0.222,129.046,4,146467,45,1
10/11/1975,day,0.757,0.605,11,-11.869,1,0.0427,0.107,0.000476,0.0372,0.655,121.366,4,266307,11,56
1975,year,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,4,232533,69,48
12/1/2008,day,0.576,0.347,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,4,144483,47,22
1/1/1976,day,0.327,0.426,5,-10.026,1,0.0282,0.485,0.00728,0.175,0.236,72.368,4,246333,14,32
,,,,,,,,,,,,,,,,70
1976,year,0.658,0.791,2,-9.669,1,0.0347,0.252,0,0.23,0.825,95.776,4,170600,53,20
3/19/1971,day,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,4,266013,61,1
,,,,,,,,,,,,,,,,27
,,,,,,,,,,,,,,,,19
8/27/1975,day,0.622,0.425,10,-16.256,1,0.052,0.292,5.73E-05,0.0498,0.417,96.168,4,1008533,50,80
,,,,,,,,,,,,,,,,62
10/1/1975,day,0.838,0.757,2,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,4,251333,62,91
1975,year,0.701,0.83,11,-10.517,0,0.0667,0.125,0.329,0.114,0.648,107.772,4,492013,42,94
1/1/1976,day,0.679,0.646,10,-13.996,1,0.0286,0.045,0.429,0.147,0.973,97.509,4,171867,9,2
9/23/2020,day,0.306,0.442,4,-4.892,1,0.0314,0.485,0,0.101,0.389,140.752,4,233424,12,14
1/1/2008,day,0.649,0.554,9,-9.168,1,0.0398,0.521,0,0.125,0.681,111.97,4,223120,1,30
1975,year,0.267,0.417,5,-8.79,1,0.0283,0.824,0.000961,0.087,0.331,142.595,4,235800,52,63
,,,,,,,,,,,,,,,,75
5/31/1976,day,0.493,0.429,2,-11.577,1,0.0254,0.326,1.60E-05,0.139,0.358,106.8,3,227987,46,78
1975,year,0.391,0.441,7,-9.876,1,0.0267,0.573,0,0.0665,0.513,76.524,4,195760,51,82
12/13/2019,day,0.917,0.627,2,-8.045,1,0.0407,0.105,0.004,0.0588,0.745,117.577,4,233067,54,1
1975,year,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4,244920,73,14
12/15/1975,day,0.434,0.937,2,-4.783,1,0.0333,0.00239,0.154,0.0917,0.883,147.549,4,221947,23,97
7/2/2007,day,0.77,0.762,0,-6.746,1,0.147,0.373,1.56E-05,0.0616,0.495,127.642,4,224653,45,7
,,,,,,,,,,,,,,,,43
2/19/2011,day,0.702,0.543,7,-14.228,1,0.0359,0.0962,0.807,0.925,0.812,112.79,4,554603,3,3
6/29/1975,day,0.491,0.85,6,-9.682,0,0.151,0.184,3.10E-06,0.624,0.389,135.113,4,317675,1,33
1970,year,0.556,0.447,6,-12.662,1,0.0306,0.461,0.000107,0.229,0.94,130.83,4,129667,5,35
1/1/1990,day,0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,4,230600,61,79
,,,,,,,,,,,,,,,,80
2/1/2003,day,0.508,0.391,6,-15.084,1,0.0436,0.326,1.80E-06,0.0979,0.423,92.972,4,212040,5,86
1988,year,0.237,0.0502,0,-24.118,1,0.0333,0.973,0.852,0.159,0.138,93.605,4,300133,31,91
1/1/1975,day,0.626,0.737,4,-10.824,1,0.0337,0.00329,4.79E-06,0.16,0.861,131.861,4,267360,34,1
12/30/1960,day,0.743,0.799,8,-5.466,0,0.0375,0.699,0,0.0635,0.965,116.112,4,139200,57,95
10/3/1975,day,0.627,0.882,7,-5.443,1,0.031,0.504,0.000103,0.0882,0.768,133.231,4,161440,57,12
10/5/2022,day,0.639,0.592,9,-6.441,1,0.0229,0.106,0,0.0645,0.883,93.048,4,196267,0,41
11/30/1975,day,0.602,0.87,9,-6.916,1,0.0574,0.364,1.71E-06,0.155,0.786,98.831,4,189627,19,54
11/11/1975,day,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325,4,203867,57,1
,,,,,,,,,,,,,,,,16
1/1/1975,day,0.684,0.943,8,-7.836,1,0.0614,0.0973,0.00818,0.166,0.633,117.301,4,236947,7,25
3/22/1975,day,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000181,0.0877,0.773,141.464,4,239213,65,41
10/1/1975,day,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,4,269840,64,5
1975-10,month,0.546,0.271,4,-16.459,1,0.041,0.719,3.27E-06,0.108,0.442,102.524,4,215573,34,90
10/12/1993,day,0.689,0.708,7,-8.835,1,0.0257,0.0902,8.46E-06,0.102,0.849,129.204,4,275040,14,54
2001,year,0.697,0.712,5,-10.605,1,0.0316,0.184,5.35E-05,0.196,0.943,132.801,4,212333,55,96
1/1/1997,day,0.378,0.246,6,-15.077,1,0.0418,0.808,0.225,0.308,0.277,169.286,4,209933,38,10
1975,year,0.831,0.511,2,-14.578,0,0.115,0.00343,0.000686,0.0519,0.965,122.038,4,226640,43,39
1975,year,0.664,0.807,5,-5.684,1,0.0396,0.157,0,0.0788,0.917,125.295,4,211920,40,39
,,,,,,,,,,,,,,,,26
5/11/1999,day,0.838,0.548,9,-8.239,1,0.0507,0.0025,0.033,0.0884,0.741,121.773,4,305800,5,19
8/16/1975,day,0.613,0.82,0,-10.175,1,0.0737,0.181,1.45E-06,0.049,0.465,115.125,4,290160,61,48
1975,year,0.684,0.462,4,-10.961,1,0.0283,0.55,0.00103,0.0669,0.619,121.605,4,204960,21,87
,,,,,,,,,,,,,,,,44
5/1/1975,day,0.639,0.203,2,-16.784,1,0.0518,0.865,0.00253,0.308,0.666,147.868,4,170360,35,94
1973,year,0.397,0.425,5,-8.693,1,0.0242,0.866,0,0.125,0.272,84.222,1,183387,17,1
10/1/1973,day,0.645,0.828,10,-6.009,0,0.161,0.0168,0.911,0.422,0.593,133.432,4,214400,49,65
2002,year,0.628,0.869,4,-6.311,0,0.0487,0.122,0.428,0.0504,0.849,118.32,4,180893,37,66
1974-11,month,0.511,0.644,4,-12.191,1,0.0352,0.173,6.17E-05,0.0928,0.828,128.067,4,207667,58,67
3/26/1975,day,0.218,0.583,9,-8.638,1,0.0492,0.55,2.95E-06,0.135,0.383,170.835,4,468653,43,71
9/19/1995,day,0.468,0.341,4,-14.555,1,0.0393,0.667,9.30E-05,0.177,0.594,136.639,4,280360,34,56
1975,year,0.422,0.522,4,-7.666,0,0.0362,0.102,0,0.087,0.367,133.489,4,255240,4,91
1/2/1976,day,0.537,0.812,10,-6.257,1,0.0472,0.0149,0,0.153,0.752,99.323,4,210387,61,5
2/10/1976,day,0.323,0.42,0,-10.658,0,0.0291,0.553,0.002,0.096,0.286,139.842,4,204493,49,61
6/3/2014,day,0.605,0.549,5,-13.286,0,0.0288,0.0136,0.394,0.0606,0.96,127.975,4,251122,0,63
1/1/2006,day,0.484,0.976,9,-4.362,0,0.0793,0.232,0.000148,0.441,0.424,148.921,4,306453,23,67
1975-09,month,0.352,0.22,7,-15.339,1,0.0267,0.871,0.0206,0.656,0.445,97.126,4,251880,46,32
10/1/1976,day,0.522,0.44,6,-13.258,0,0.035,0.434,0,0.218,0.295,97.475,3,159760,1,1
,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,53
1975,year,0.805,0.773,4,-7.165,1,0.0303,0.678,0,0.339,0.978,110.628,4,300867,18,13
10/14/1975,day,0.62,0.804,10,-7.606,1,0.0937,0.248,1.07E-05,0.213,0.776,102.265,4,328920,47,72
10/25/2019,day,0.633,0.742,5,-6.198,0,0.025,0.00108,4.47E-05,0.0936,0.74,103.803,4,204653,27,93
9/10/1975,day,0.421,0.992,8,-6.515,1,0.181,0.359,0.00335,0.735,0.184,141.694,4,247600,42,91
7/19/1975,day,0.55,0.902,10,-8.421,0,0.0546,0.0792,0.0064,0.0262,0.883,114.702,4,198907,14,36
1970,year,0.228,0.551,0,-4.862,1,0.0312,0.288,0.165,0.87,0.353,175.626,3,317413,10,9
1993,year,0.541,0.483,0,-11.417,1,0.0273,0.249,0,0.055,0.739,129.07,4,224667,7,21
,,,,,,,,,,,,,,,,12
1975,year,0.644,0.736,10,-8.621,1,0.0255,0.379,0,0.0605,0.884,114.21,4,187376,42,69
7/11/1975,day,0.559,0.505,2,-16.529,1,0.0288,0.319,0.00211,0.222,0.678,98.665,4,214667,54,82
9/18/2009,day,0.561,0.839,0,-4.587,1,0.0526,0.00488,1.99E-06,0.301,0.788,143.221,4,225880,43,93
1/1/2009,day,0.6,0.781,0,-13.005,0,0.0712,0.17,1.79E-06,0.0329,0.78,116.621,4,231747,12,98
,,,,,,,,,,,,,,,,11
1975,year,0.636,0.365,7,-11.6,1,0.0337,0.678,0.000194,0.377,0.585,125.046,4,197347,25,20
11/8/1975,day,0.64,0.576,9,-12.851,1,0.0449,0.499,0.00443,0.103,0.935,125.429,4,383640,25,42
1975,year,0.798,0.609,7,-11.292,1,0.0336,0.0557,3.91E-05,0.0504,0.899,116.714,4,245413,7,65
1975,year,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,4,185107,63,33
8/25/1975,day,0.702,0.777,2,-4.446,0,0.0347,0.482,0,0.0789,0.918,116.819,4,190467,55,72
,,,,,,,,,,,,,,,,76
2002,year,0.645,0.602,11,-7.031,1,0.0289,0.217,0.00247,0.173,0.86,129.294,4,170347,0,79
5/14/1993,day,0.514,0.681,7,-10.026,1,0.065,0.199,0.0356,0.0745,0.913,136.821,4,174400,49,1
1975,year,0.407,0.509,3,-14.426,1,0.0809,0.111,0,0.117,0.492,187.357,4,325267,45,83
10/11/1975,day,0.637,0.524,1,-11.397,0,0.0428,0.394,6.91E-06,0.129,0.82,80.299,4,293600,50,91
1/1/1996,day,0.487,0.305,7,-13.081,1,0.0254,0.79,4.00E-05,0.137,0.238,84.519,4,177893,18,93
9/20/2010,day,0.826,0.406,0,-14.153,0,0.0317,0.00719,0.731,0.0725,0.939,100.278,4,230920,50,1
,,,,,,,,,,,,,,,,53
5/31/1994,day,0.719,0.372,2,-10.34,1,0.0265,0.87,9.14E-05,0.176,0.607,100.387,4,222733,49,1
2/14/2017,day,0.723,0.508,1,-13.064,0,0.0299,0.187,0,0.141,0.738,108.838,4,190760,17,54
,,,,,,,,,,,,,,,,1
10/13/1975,day,0.753,0.695,1,-7.518,1,0.25,0.103,0.000657,0.0383,0.845,102.887,4,196507,12,30
,,,,,,,,,,,,,,,,63
1989,year,0.676,0.852,2,-6.792,1,0.0364,0.331,0,0.0683,0.697,119.814,4,251840,49,68
1/1/2005,day,0.568,0.779,1,-8.638,0,0.0806,0.592,0.0185,0.352,0.903,102.544,4,212613,8,72
4/22/2014,day,0.543,0.521,0,-13.596,1,0.0279,0.636,0.00316,0.114,0.838,134.499,4,227520,6,76
,,,,,,,,,,,,,,,,22
6/29/1975,day,0.656,0.823,7,-9.809,1,0.0792,0.0434,1.43E-05,0.666,0.602,120.6,4,292000,5,83
11/10/2014,day,0.668,0.793,6,-9.023,1,0.126,0.0336,0.398,0.13,0.869,96.206,4,170507,12,87
,,,,,,,,,,,,,,,,93
1972,year,0.798,0.487,2,-11.271,1,0.042,0.479,0.000689,0.0486,0.97,122.026,4,142360,36,94
1993,year,0.322,0.353,4,-11.771,0,0.0276,0.477,4.52E-06,0.36,0.248,80.705,4,218853,42,94
1/1/1975,day,0.525,0.864,10,-10.054,0,0.0568,8.57E-05,0.767,0.183,0.904,127.476,4,338200,9,99
10/22/2021,day,0.269,0.559,2,-10.975,1,0.0498,0.279,5.49E-05,0.658,0.551,144.679,4,338083,21,35
8/10/1975,day,0.611,0.497,11,-11.138,0,0.0275,0.00703,0,0.162,0.603,134.96,4,171587,50,44
1975,year,0.46,0.33,6,-10.727,0,0.0324,0.789,2.10E-05,0.148,0.0809,124.494,4,151707,16,6
6/1/1975,day,0.573,0.641,5,-9.196,1,0.0443,0.235,0.00414,0.859,0.613,88.862,4,271373,55,83
1975,year,0.213,0.444,4,-12.438,0,0.0382,0.515,0.205,0.178,0.362,93.197,4,396867,32,100
10/24/1975,day,0.701,0.895,10,-8.489,1,0.0616,0.115,1.34E-06,0.257,0.415,139.915,4,222093,40,3
10/30/2006,day,0.7,0.776,0,-10.02,1,0.038,0.19,1.99E-05,0.289,0.844,121.186,4,208160,2,22
1/1/1975,day,0.664,0.585,0,-7.062,0,0.0248,0.624,0.000112,0.343,0.597,111.29,4,163587,49,7
12/15/1975,day,0.482,0.85,4,-4.945,1,0.0505,0.0166,0,0.495,0.796,123.796,4,241320,19,60
1976,year,0.771,0.563,2,-10.722,0,0.0284,0.252,0.00323,0.133,0.884,113.915,4,315000,41,1
6/23/1975,day,0.626,0.624,0,-11.901,1,0.0329,0.383,0.00074,0.531,0.728,133.732,4,223000,26,63
10/25/1975,day,0.665,0.535,2,-7.766,1,0.0308,0.468,0.00156,0.0819,0.429,122.126,4,231947,47,4
8/1/1975,day,0.306,0.48,9,-11.983,0,0.0328,0.648,0.444,0.63,0.361,142.01,4,327560,11,43
11/13/2001,day,0.589,0.502,5,-8.853,1,0.0725,0.291,4.39E-05,0.117,0.352,97.332,4,227160,30,28
,,,,,,,,,,,,,,,,49
10/15/1975,day,0.659,0.717,0,-11.55,1,0.0548,0.237,0.00735,0.0876,0.879,122.309,4,161784,0,9
1/1/2004,day,0.589,0.769,2,-8.936,1,0.0311,0.284,0.00152,0.156,0.932,122.447,4,177467,10,89
8/1/1975,day,0.506,0.827,4,-6.356,0,0.0366,0.107,2.42E-06,0.161,0.571,101.869,4,236467,61,97
1/1/1975,day,0.351,0.292,11,-19.343,0,0.0358,0.374,0.000531,0.0924,0.386,95.275,4,285760,21,33
1975,year,0.235,0.531,5,-7.535,1,0.0306,0.327,0.00187,0.203,0.344,126.663,3,217573,32,48
,,,,,,,,,,,,,,,,52
1975,year,0.61,0.759,7,-8.778,1,0.06,0.238,0.0104,0.1,0.655,126.642,4,346947,35,38
4/3/2006,day,0.516,0.804,11,-9.15,0,0.0566,0.0358,0.0243,0.15,0.639,119.397,4,173000,19,92
,,,,,,,,,,,,,,,,94
10/1/1975,day,0.562,0.0858,5,-16.254,1,0.036,0.936,0.000282,0.106,0.381,69.521,3,148440,24,95
1/1/1975,day,0.361,0.923,5,-6.405,1,0.0851,0.341,0.00792,0.148,0.703,99.337,4,470747,23,11
,,,,,,,,,,,,,,,,33
1/1/1976,day,0.675,0.777,0,-9.353,1,0.0349,0.00624,5.07E-05,0.214,0.85,129.642,4,310267,3,18
1976,year,0.646,0.426,0,-10.629,1,0.048,0.0858,0.0727,0.0746,0.462,124.794,4,359507,46,58
,,,,,,,,,,,,,,,,61
11/1/1975,day,0.647,0.933,4,-6.408,0,0.0382,0.0239,0.36,0.1,0.843,122.193,4,232320,11,58
7/1/1975,day,0.651,0.764,5,-9.806,1,0.0483,0.118,8.27E-06,0.126,0.897,109.122,4,313307,11,75
10/23/2020,day,0.378,0.392,2,-12.992,1,0.0297,0.166,3.15E-06,0.104,0.379,113.581,4,213667,32,83
1975,year,0.68,0.608,2,-12.575,1,0.0499,0.0729,0,0.0911,0.904,137.481,4,255600,56,55
1/1/2001,day,0.574,0.441,6,-15.258,0,0.0306,0.255,0.00316,0.229,0.911,92.158,4,303133,46,91
1/1/1975,day,0.812,0.644,0,-10.761,1,0.0493,0.0877,0.785,0.0563,0.989,140.075,4,190827,69,66
10/11/1991,day,0.635,0.333,7,-10.146,1,0.0261,0.798,0.0239,0.143,0.293,85.523,4,224026,31,95
5/1/2018,day,0.508,0.434,3,-6.712,1,0.0259,0.359,0,0.0953,0.0916,81.341,4,223747,0,3
5/1/1975,day,0.626,0.04,4,-19.994,1,0.0405,0.928,0.00178,0.11,0.418,117.136,4,138600,60,15
9/5/1975,day,0.53,0.717,6,-13.554,0,0.0623,0.0239,0.000812,0.167,0.764,129.433,4,392840,26,7
6/9/1998,day,0.644,0.935,0,-5.426,1,0.0464,0.0242,7.32E-05,0.948,0.383,127.954,4,155520,30,20
,,,,,,,,,,,,,,,,69
12/10/1976,day,0.331,0.733,2,-8.671,1,0.0468,0.0887,0.00174,0.947,0.38,128.512,4,620747,32,21
1/1/1975,day,0.792,0.24,0,-19.01,1,0.0464,0.151,0.00141,0.106,0.677,112.662,3,211001,45,75
1/1/1976,day,0.599,0.899,0,-6.319,1,0.0432,0.0422,2.99E-06,0.458,0.908,138.751,4,163460,36,78
1/1/1975,day,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,4,171960,73,84
1975-10,month,0.158,0.174,2,-16.295,1,0.0308,0.732,3.03E-05,0.125,0.077,179.26,3,219120,38,12
1975,year,0.525,0.735,9,-8.303,1,0.0377,0.132,0.534,0.0667,0.947,112.007,4,453267,16,15
,,,,,,,,,,,,,,,,26
,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,18
1/1/1975,day,0.517,0.447,7,-12.483,1,0.0418,0.000573,0.00118,0.144,0.894,134.755,4,310267,59,55
1/1/1975,day,0.802,0.683,0,-8.909,1,0.0425,0.056,2.39E-05,0.0662,0.939,124.35,4,348015,3,57
,,,,,,,,,,,,,,,,52
6/23/1975,day,0.617,0.335,9,-15.914,0,0.0301,0.366,0,0.115,0.655,113.226,4,412040,54,67
4/24/2007,day,0.737,0.736,2,-8.347,1,0.0458,0.174,0.00217,0.236,0.862,148.711,4,189067,45,68
1975,year,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,4,381999,67,69
1975-09,month,0.447,0.236,7,-15.258,1,0.0313,0.891,0.00151,0.201,0.527,127.596,4,211773,50,5
3/10/2012,day,0.587,0.649,5,-4.996,1,0.0283,0.197,1.32E-05,0.151,0.366,124.946,4,200840,15,3
1/1/1975,day,0.764,0.603,1,-13.086,0,0.0445,0.168,7.58E-05,0.0691,0.728,105.466,4,232253,41,1
,,,,,,,,,,,,,,,,2
12/1/1975,day,0.523,0.436,10,-15.093,1,0.046,0.698,0.000114,0.178,0.69,112.091,4,210761,27,1
4/2/1975,day,0.572,0.638,2,-8.301,1,0.0678,0.462,8.68E-06,0.324,0.709,121.85,4,192533,40,15
1/1/1998,day,0.654,0.674,1,-11.133,1,0.06,0.195,0.000982,0.0428,0.902,111.232,4,259267,34,70
1975,year,0.78,0.542,0,-10.99,0,0.0464,0.0107,0.306,0.0869,0.808,111.271,4,198293,50,78
5/5/2018,day,0.721,0.408,11,-12.057,0,0.0341,0.513,0.000463,0.119,0.677,76.522,4,211520,35,97
10/11/1991,day,0.786,0.396,5,-9.38,1,0.0303,0.52,0.00984,0.172,0.712,119.794,3,191007,31,22
1975,year,0.636,0.637,0,-11.113,1,0.0359,0.079,0.000252,0.0668,0.533,123.659,4,219293,21,41
1975,year,0.468,0.462,7,-7.102,1,0.035,0.0881,0.00162,0.106,0.585,110.354,4,349867,42,11
1975,year,0.625,0.316,5,-13.13,1,0.027,0.136,1.00E-05,0.178,0.294,82.807,4,211600,43,5
,,,,,,,,,,,,,,,,45
,,,,,,,,,,,,,,,,30
,,,,,,,,,,,,,,,,63
9/25/2012,day,0.605,0.907,9,-4.761,1,0.262,0.0336,0.0003,0.0977,0.649,118.903,4,214520,24,14
1/1/1975,day,0.536,0.466,8,-9.336,1,0.0285,0.398,0.0135,0.0545,0.399,118.259,3,289533,3,31
1975,year,0.656,0.601,10,-10.982,1,0.0284,0.0218,0,0.054,0.91,117.652,4,196400,5,81
3/11/1975,day,0.438,0.717,11,-13.226,0,0.05,0.305,0.00122,0.07,0.593,112.408,4,320640,46,91
9/1/1975,day,0.675,0.352,0,-8.834,1,0.0317,0.582,8.35E-05,0.107,0.421,107.355,4,195067,25,92
1973,year,0.419,0.415,4,-11.844,1,0.0376,0.246,5.25E-05,0.14,0.419,122.354,4,229267,9,97
1975,year,0.623,0.875,7,-8.059,1,0.0494,0.0263,0.0125,0.184,0.741,125.48,4,312200,40,98
4/1/1975,day,0.506,0.343,5,-12.153,0,0.03,0.243,0,0.141,0.265,130.052,4,286107,62,45
8/25/1975,day,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05E-05,0.116,0.606,146.347,4,269920,73,13
1975,year,0.539,0.825,1,-7.087,1,0.0749,0.447,0.0011,0.0619,0.623,135.739,4,190627,37,49
9/11/1975,day,0.654,0.934,5,-8.806,1,0.0383,0.153,0.00169,0.0939,0.916,111.717,4,198606,9,11
,,,,,,,,,,,,,,,,35
1974-11,month,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.381,4,246573,65,23
1975,year,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,4,277960,68,20
8/1/1975,day,0.593,0.69,0,-8.018,1,0.0319,0.196,2.11E-05,0.317,0.841,131.779,4,152653,33,46
,,,,,,,,,,,,,,,,67
3/26/1975,day,0.495,0.361,2,-10.841,1,0.0341,0.681,5.06E-05,0.12,0.425,139.156,4,289240,54,5
7/5/1975,day,0.642,0.664,5,-8.087,0,0.0334,0.104,0.102,0.658,0.963,122.598,4,241387,43,58
5/7/1975,day,0.687,0.581,7,-11.304,1,0.0336,0.258,0,0.0804,0.517,119.695,4,178307,18,91
,,,,,,,,,,,,,,,,69
5/1/1975,day,0.78,0.533,11,-12.035,1,0.0291,0.326,2.15E-05,0.0944,0.778,116.153,4,178693,60,36
1975,year,0.624,0.673,0,-7.118,1,0.0944,0.0324,0,0.0734,0.686,137.933,4,300787,6,10
,,,,,,,,,,,,,,,,65
11/2/1987,day,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03E-06,0.485,0.963,149.206,4,234653,73,68
4/19/2005,day,0.606,0.425,10,-11.671,1,0.025,0.858,2.02E-05,0.119,0.791,95.807,4,168067,48,49
1975,year,0.481,0.616,2,-8.3,1,0.0408,0.535,0.000874,0.218,0.4,138.444,4,307533,28,75
2014,year,0.681,0.87,3,-8.525,0,0.0604,0.255,0.000112,0.0852,0.919,110.377,4,319373,22,83
1/1/1997,day,0.486,0.32,10,-14.084,1,0.0389,0.728,4.79E-05,0.0979,0.35,80.207,4,208707,38,20
,,,,,,,,,,,,,,,,93
1/1/2004,day,0.573,0.467,11,-9.321,1,0.0287,0.787,0,0.871,0.651,78.735,4,163600,40,94
,,,,,,,,,,,,,,,,50
9/26/2006,day,0.834,0.551,4,-11.13,1,0.0295,0.461,0.135,0.116,0.73,113.843,4,175440,52,8
,,,,,,,,,,,,,,,,81
6/9/1998,day,0.645,0.974,2,-4.496,1,0.0794,0.242,5.74E-05,0.988,0.818,138.719,4,175880,41,50
1/14/2003,day,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,4,180480,61,54
3/7/1975,day,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,4,261373,61,60
4/21/1975,day,0.775,0.761,9,-11.357,0,0.0893,0.353,0,0.0708,0.775,113.604,4,164171,26,64
12/10/1960,day,0.687,0.56,9,-9.82,1,0.0302,0.725,0.386,0.586,0.968,115.322,4,132697,10,27
8/16/1975,day,0.532,0.582,1,-12.297,0,0.0631,0.201,0.0139,0.087,0.669,90.82,4,372733,43,6
1975,year,0.514,0.766,0,-5.894,1,0.0276,0.00396,2.09E-06,0.0849,0.754,135.877,4,184360,47,1
1/1/1975,day,0.615,0.801,10,-9.258,0,0.0674,0.000175,0.886,0.0771,0.702,118.598,4,232267,22,99
,,,,,,,,,,,,,,,,45
11/14/2005,day,0.561,0.581,5,-9.971,0,0.0561,0.000329,0.893,0.0983,0.568,130.125,4,226493,15,33
1/10/1975,day,0.386,0.54,11,-13.298,1,0.031,0.00204,0.00876,0.0918,0.493,113.272,4,237533,35,34
5/27/1975,day,0.531,0.526,9,-9.095,0,0.0294,0.251,0.0106,0.294,0.706,99.531,4,272493,39,43
8/12/2009,day,0.648,0.651,9,-9.452,0,0.814,0.854,0,0.103,0.676,110.961,4,123960,19,56
1975,year,0.683,0.526,8,-9.656,1,0.0437,0.138,0.00481,0.105,0.679,120.585,4,314227,47,57
4/22/2014,day,0.341,0.295,4,-14.399,1,0.0323,0.893,0.0581,0.169,0.475,178.538,3,211760,11,21
,,,,,,,,,,,,,,,,39
1/1/1974,day,0.442,0.699,2,-7.186,1,0.0321,0.0251,0,0.0608,0.531,127.826,4,197213,27,4
1975,year,0.595,0.545,0,-11.741,1,0.0405,0.277,0,0.0725,0.883,142.329,4,222013,32,67
,,,,,,,,,,,,,,,,68
1975,year,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82E-05,0.227,0.647,115.193,4,194453,65,57
4/1/1975,day,0.545,0.843,5,-9.717,1,0.0587,0.0919,0.00243,0.559,0.629,97.817,4,192373,26,90
2/28/2011,day,0.707,0.294,6,-19.49,0,0.0403,0.453,7.56E-05,0.121,0.868,98.61,4,186640,3,9
5/1/2015,day,0.368,0.507,11,-12.139,0,0.0722,0.0519,2.05E-06,0.0751,0.618,95.933,3,498653,34,62
